CollegeName,State Name
"G. Pullla Reddy Engineering College, (Autonomous), Kurnool (Id: C-26905",Andhra Pradesh
G.B. Pant Engineering College (Id: C-21323,Uttrakhand
G.B. Pant Govt. Engineering College (Id: C-32896,Delhi
G.D. Rungta College of Science And Technology Kohaka Kurud Road Bhilai (Id: C-21782,Chhatisgarh
"G.H. Raisoni College of Engineering & Management, Anjangaon Bari Road,Amravati. (Id: C-43029",Maharashtra
"G.H. Raisoni Education & Medical Foundations G.H. Raisoni Institute of Engineering & Technology,Pune (Id: C-41879",Maharashtra
"G.H. Raisoni Societys, College of Engineering and Management,Pune (Id: C-41913",Maharashtra
"G.I.M.T. INSTITUTE OF MANAGEMENT AND TECHNOLOGY, GREATER NOIDA (Id: C-46227",Uttar Pradesh
"G.I.T.M. Institute of Technology, (Id: C-28267",Haryana
G.K.M. College of Engineering and Technology (Id: C-16521,Tamil Nadu
"G.L. BAJAJ INSTITUTE OF ENGINEERING AND TECHNOLOGY, MATHURA (Id: C-46294",Uttar Pradesh
G.N.K. Institute of Technology & Management Studies (Id: C-10876,Haryana
G.Narayanamma Institute of Technology & Science for Women (Id: C-19707,Telangana
"G.Pullaiah College of Engineering & Technology, Kurnool (Id: C-27009",Andhra Pradesh
G.R.D. Institute of Management & Technology (Id: C-21309,Uttrakhand
"G.T.B College of Professional & Technical Education, Farhada (Id: C-9697",Chhatisgarh
G.V.M. Institute of Technology and Management (Id: C-19314,Haryana
"Gajanan Maharaj Shikshan Prasarak Mandal Otur, Sharadchandra Pawar Research Institute of Technology, Computer and Management, Classic Garden, Chaitanyanagar, Dhankawadi, Pune 411043 (Id: C-42208",Maharashtra
"GALGOTIA S COLLEGE OF ENGINEERING AND TECHNOLOGY, GREATER NOIDA (Id: C-46229",Uttar Pradesh
"GALGOTIAS INSTITUTE OF MANAGEMENT AND TECHNOLOGY, GREATERÂ NOIDA (Id: C-46791",Uttar Pradesh
Ganadipathy Tulsi's Engineering College (Id: C-16478,Tamil Nadu
Ganapathi College of Engineering (Id: C-19688,Telangana
Ganapathi Engineering College (Id: C-19825,Telangana
"Ganapathy Chettiar College of Engineering and Technology, Paramakudi (Id: C-26801",Tamil Nadu
"Gandhi Academy of Technology and Engineering (GATE), Berhampur (Id: C-30064",Odisha
Gandhi Academy of Technology Education (Id: C-19728,Telangana
"Gandhi Engineering College (GEC), Bhubaneswar (Id: C-30148",Odisha
"GANDHI INST. OF PROFF. & TECHNICAL STUDIES JAINPUR, HAPUR BYPASS, DELHI ROAD, MEERUT (Id: C-28661",Uttar Pradesh
"Gandhi Institute for Education and Technology (GIET), Khurda, Bhubaneswar (Id: C-30170",Odisha
"Gandhi Institute For Technology (GIFT), Khurda, Bhubaneswar (Id: C-30033",Odisha
"Gandhi Institute of Engineering and Technology (GIET), Gunupur (Id: C-30092",Odisha
"Gandhi Institute of Industrial Technology (GIIT), Berhampur (Id: C-30121",Odisha
"Gandhi Institute of Science and Technology (GIST), Rayagada (Id: C-30062",Odisha
GANDHI INSTITUTE OF SCIENCE AND TECHNOLOGY BHOPAL (Id: C-31321,Madhya Pradesh
"Gandhi Institute of Technology And Management (GITAM), Bhubaneswar (Id: C-30086",Odisha
"GANDHI INSTITUTION OF PROFESSIONAL & TECHNICAL STUDIES FOR GIRLS NAGLA SHAR KHAN URF JAINPUR, MEERUT (Id: C-28839",Uttar Pradesh
"Gandhiji Institute of Science and Technology(GIST), Near Kongara Mallaiah Gattu, Opp to Reliance Petrol Bunk, Gatti Bhimavaram NH.9, Vatsavi(md), Jaggayyapet, PIN -521178(CC-JF) (Id: C-18052",Andhra Pradesh
Gandi Institute of Technology & Management (Id: C-24067,Andhra Pradesh
"GANESH COLLEGE OF ENGINEERING, SALEM (Id: C-45300",Tamil Nadu
"Ganesh Institute of Engineering and Technology, Ekamra Vihar, Bhubaneswar (Id: C-39592",Odisha
"GANGA INSTITUTE OF ENGINEERING AND TECHNOLOGY, BAHADURGARH (Id: C-49448",Haryana
Ganga Institute of Technology & Management (Id: C-28433,Haryana
Ganpati College of Engineering for Girls (Id: C-10641,Haryana
GANPATI INSTITUTE OF EDUCATION & TECHNOLOGY (Id: C-28100,Haryana
Ganpati Institute of Technology & Management (GITM) (Id: C-10609,Haryana
"Gargi Education Institutes B.Sc.Wine Technology & Applied Wine Technology College, CIDCO, Nashik 422009 (Id: C-41383",Maharashtra
"Gargi Institute of Science & Technology, Village Barkheda Nathu, Neelbad, Bhopal - 462044 (Id: C-36076",Madhya Pradesh
GARGI MEMORIAL INSTITUTE OF TECHNOLOGY CAMPUS 281 (Id: C-6233,West Bengal
"Garv Institute of Management & Technology Purai Bhilai, (Id: C-16640",Chhatisgarh
"GATES Institute of Technology, Gooty (Id: C-27016",Andhra Pradesh
Gateway Institute of Engineering and Technology (Id: C-19311,Haryana
Gaya College of Engineering (Id: C-43567,Bihar
"Gayatri Institute of Engineering & Technology, Aswaraopet road, Jangareddygudem. PIN -534447(CC-7A) (Id: C-17956",Andhra Pradesh
"Gayatri Institute of Science and Technology (GIST), Gunupur (Id: C-30057",Odisha
"Gayatri Institute of Science and Technology, Berhampur (Id: C-39348",Odisha
Gayatri Institute of Science of Technology (GIST) (Id: C-32378,Madhya Pradesh
Gayatri Institute of Technology & Sciences (Id: C-19809,Telangana
"Gayatri Vidya Parishad College of Engineering (Autonomous), 530048(CC-13) (Id: C-17913",Andhra Pradesh
"Gayatri Vidya Parishad College of Engineering for Women, Madhurawada, PIN-530048(CC-JG) (Id: C-17961",Andhra Pradesh
GD Rungta College of Engineering and Technology Bhilai. (Id: C-16651,Chhatisgarh
Geeta Institute of Management & Technology (Id: C-10806,Haryana
GEETA VERMA INSTITUTE OF TECHNOLOGY CHHINDWARA (Id: C-31080,Madhya Pradesh
Geetanjali College of Engineering & Technology (Id: C-19593,Telangana
Geetanjali Institute of Science & Technology (Id: C-19877,Telangana
"Geetanjali Institute of Technical Studies,Udaipur (Id: C-25144",Rajasthan
"Genba Sopanrao Moze Trusts, Parvatibai Genba Moze College of Engineering,Pune (Id: C-41687",Maharashtra
Genesis Institute of Management and Technology (Id: C-16441,West Bengal
GENESIS INSTITUTE OF TECHNOLOGY (Id: C-48663,Maharashtra
GGR College of Engineering (Id: C-16469,Tamil Nadu
"GGS College of Modern Technology, Kharar (Id: C-10350",Punjab
"GH Raisoni Academy of Engineering and Technology, Shraddha Park (Id: C-18649",Maharashtra
GH Raisoni College of Arts Commerce Science and Technology (Id: C-18718,Maharashtra
"GH Raisoni Engineering College, Digdoh (Id: C-18817",Maharashtra
"GH Raisoni Institute of Engineering and Technology for Women, Hingna (Id: C-18860",Maharashtra
"GH Raisoni Institute of Information Technology and Computer Research, Hingna road (Id: C-18336",Maharashtra
"Ghanashyam Hemlata Institute of Technology and Management (GHITM), Puri (Id: C-30135",Odisha
Gharda Foundations Gharda Institute Of Technology At & Post Lavel Tal Khed Dist Ratnagiri (Id: C-33694,Maharashtra
"GHAZIABAD INST.OF MANAGEMENT & TECHNOLOGY 314, INSTITUTIONAL AREA, DELHI-MEERUT ROAD, DUHAI, GHAZIABAD Ph. 09212395980, 09212602861 (Id: C-28741",Uttar Pradesh
"Ghousia College of Engineering, RAMANAGARAM (Id: C-1419",Karnataka
Ghubaya College of Engg. and Technology (Id: C-10255,Punjab
Gian Jyoti Institute of Management and Technology (Id: C-10408,Punjab
"Giani Zail Singh College of Engg. & Technology, Bhatinda (Id: C-27619",Punjab
GICTS (GWALIOR INSTITUTE FOR COMPUTER TECHNOLOGY & SCIENCE) GWALIOR (Id: C-31253,Madhya Pradesh
"GIET College of Engineering, NH-5, Chaitanya Knowledge City, Rajahmundry, PIN -533296 (CC-6R) (Id: C-17943",Andhra Pradesh
G-INTITUTE OF INFORMATION TECHNOLOGY RAJNANDGAON (Id: C-31582,Chhatisgarh
"GIRIJABAI SAIL INSTITUTE OF TECHNOLOGY, KARWAR (Id: C-47259",Karnataka
Girijananda Chowdhury Institute of Management & Technology (Id: C-17309,Assam
GIRIJANANDA CHOWDHURY INSTITUTE OF MANAGEMENT AND TECHNOLOGY (Id: C-49258,Assam
"Girls Polytechnic, Raipur (Id: C-16309",Chhatisgarh
"Girls Polytechnic, Rajnandgaon (Id: C-16305",Chhatisgarh
"GITS (Gwalior Institute of Technology & Science), Shivpuri Link Road, Kedarpur, Gwalior (Id: C-36198",Madhya Pradesh
Glaxy Global Imperial Technical Campus (Id: C-10715,Haryana
"Global Academy of Technology, BANGALORE (Id: C-1253",Karnataka
Global College of Engineering & Technology (Id: C-26950,Andhra Pradesh
"Global College of Technology,Jaipur (Id: C-25115",Rajasthan
"Global Institite of Engineering & Science, Gram Chati (Sendhwa) Telhsil Niwali, Dist. Badwani (Id: C-36282",Madhya Pradesh
Global Institute of Engineering & Technology (Id: C-19722,Telangana
Global Institute of Engineering and Management (Id: C-23096,Odisha
Global Institute of Engineering and Technology (Id: C-16473,Tamil Nadu
"GLOBAL INSTITUTE OF INFORMATION TECHNOLOGY 32-A, KNOWLEDGE PARK-I, GREATER NOIDA Ph. No :- 0120-3227187, 09899696752 (Id: C-28556",Uttar Pradesh
"GLOBAL INSTITUTE OF INFORMATION TECHNOLOGY, GREATER NOIDA (Id: C-46234",Uttar Pradesh
"Global Institute of Management & Technology, Bommuluru, Hanuman Junction, Bapulapadu Mandal,PIN- 521105,(CC - 7P) (Id: C-17969",Andhra Pradesh
Global Institute of Management and Technology 259 (Id: C-6240,West Bengal
GLOBAL INSTITUTE OF MANAGEMENT TECHNOLOGY NEW DELHI (Id: C-31571,Delhi
"GLOBAL INSTITUTE OF MGMT & TECHNOLOGY PLOT NO. 01, SECTOR-62 NOIDA (Id: C-28791",Uttar Pradesh
Global Institute of Science and Technology 192 (Id: C-6184,West Bengal
Global Institute of Technology & Management (Id: C-28037,Haryana
GLOBAL INSTITUTE OF TECHNOLOGY & MANAGEMENT SCIENCES (Id: C-44978,Andhra Pradesh
"Global Institute of Technology,Jaipur (Id: C-25192",Rajasthan
Global Research Institute of Management. & Technology (Id: C-10617,Haryana
"Globus Engineering College, Suvesha Vidya Nagar,Bangrasia-Bhojpur Road, Bhopal -462046 (Id: C-36115",Madhya Pradesh
"GLORIOUS COLLEGE OF MANAGEMENT AND TECHNOLOGY, FATHEGANJ EAST (Id: C-47312",Uttar Pradesh
"GMR Institute of Technology (GMRIT), GMR Nagar, Rajam, Srikakulam Dt.,-532127 (CC-34)) (Id: C-17958",Andhra Pradesh
GNA Institute of Management and Technology (Id: C-10419,Punjab
Gnanamani College of Engineering (Id: C-36996,Tamil Nadu
Gnanamani College of Technology (Id: C-36937,Tamil Nadu
Gnyana Saraswati College of Engineering & Technology (Id: C-19603,Telangana
"Godavari Institute of Engineering & Technology (GIET), NH-5, Chaitanya nagar, Velaguvanda Village, Rajanagaram(M),Rajahmundry,PIN- 533296 (CC-55) (Id: C-18029",Andhra Pradesh
"GODUTAI ENGINEERING COLLEGE FOR WOMEN, SHARANABASAVESHWAR COLLEGE CAMPUS, GULBARGA (Id: C-45311",Karnataka
Godwin Institute of Science Technology & Management (Id: C-32085,Madhya Pradesh
"GOEL INSTITUTE OF TECHNOLOGY AND MANAGEMENT, LUCKNOW (Id: C-46904",Uttar Pradesh
"Gogte Institute of Technology, BELGAUM (Id: C-1439",Karnataka
"Gogte Institute of Technology, Belgaum (QIP Centre) (Id: C-1234",Karnataka
Gojan School of Business and Technology (Id: C-16580,Tamil Nadu
Goka Raju Ranga Raju Institute of Engineering & Technology (Id: C-19534,Telangana
"GOKARAN NARVADESHWAR INSTITUTE OF TECHNOLOGY AND MANAGEMENT, LUCKNOW (Id: C-46905",Uttar Pradesh
"Gokhale Edcuation Societys College of Engineering, Vidyanagar, Nashik 422005 (Id: C-41921",Maharashtra
"Gokhale Education Societys Shri S.P.Kothari and Smt. G.S.Kothari Institute of Computer Science and Technology Management, Nashik 422101 (Id: C-41412",Maharashtra
"GOKUL INSTITUTE OF TECHNOLOGY AND SCIENCES, PIRIDI, BOBBILI, AP PIN- 535558 (CC-H9) (Id: C-18123",Andhra Pradesh
"Gokulakrishna College of Engineering, Sullerpet (Id: C-26959",Andhra Pradesh
"Gonna Institute of Information Technology & Science, Gonnavanipalem, Aganampudi, Ward No. 56, G.V.M.C, PIN- 530046 (CC-6E) (Id: C-17901",Andhra Pradesh
"Gonna Institute of Technology and Management, PIN- 530046(CC-9D) (Id: C-18040",Andhra Pradesh
"Gopal Krishna College of Engineering and Technology (GKCET), Koraput (Id: C-30154",Odisha
Gopal Ramalingam Memorial Engineering College (Id: C-16592,Tamil Nadu
Gopal Reddy College of Engineering & Technology (Id: C-19517,Telangana
Gopal Sharma Modern Vidya Niketan Institute of Engineering & Technology (Id: C-28450,Haryana
"Gopalan College of Engineering & Management, BANGALORE (Id: C-1429",Karnataka
"GOPINATH MAHADEO VEDAK PRATISHTHANS GM VEDAK INSTITUTE OF TECHNOLOGY, RAIGAD (Id: C-45215",Maharashtra
"Gordhandas Jamnadas Patel College of Management & Technology, Lambhvel (Id: C-1183",Gujarat
"GOUTAM COLLEGE OF LIFE SCIENCE & TECHNOLOGY , DABRA (Id: C-34950",Madhya Pradesh
"Goutami Institute of Technology & Management for Women, Proddatur (Id: C-27006",Andhra Pradesh
"Governement Polytechnic College Korea, Baikunthpur Korea (Id: C-16653",Chhatisgarh
Government College of Engineering (Id: C-27034,Tamil Nadu
Government College of Engineering (Id: C-36980,Tamil Nadu
Government College of Engineering (Id: C-37003,Tamil Nadu
"Government College of Engineering And Research,Pune (Id: C-41593",Maharashtra
"Government College of Engineering, Kalahandi (Id: C-30046",Odisha
"Government College of Engineering, Keonjhar (Id: C-30049",Odisha
"Government College of Engineering, Railway Station Road. (Id: C-34341",Maharashtra
Government College of Technology (Id: C-36975,Tamil Nadu
Government Engineering College - Bikaner (Id: C-40681,Rajasthan
"Government Engineering College Koni, Bialspur. (Id: C-16635",Chhatisgarh
Government Engineering College Raipur (Id: C-16641,Chhatisgarh
"Government Engineering College, Gokulpur, Ranjhi Jabalpur, Jabalpur - 482001"" (Id: C-36305",Madhya Pradesh
"Government engineering college, Infront of V.M.V. ,Amravati. (Id: C-43193",Maharashtra
"GOVERNMENT ENGINEERING COLLEGE, SREEKRISHNAPURAM (Id: C-43298",Kerala
Government of India Ministry of Shipping Marine Engineering & Research Institute Hay Bunder Road Sewree Mumbai 400 033 (Id: C-33643,Maharashtra
Government Polytechnic (Id: C-9425,Manipur
Govind Prasad Istitute of Technology & Management (Id: C-32543,Madhya Pradesh
"Govt Engineering College, Ballarpur road (Id: C-18775",Maharashtra
"Govt. College of Engg. and Textile Technology, Serampur 110 (Id: C-6335",West Bengal
Govt. College of Engineering & Technology (Id: C-22884,Jammu and Kashmir
Govt. College of Engineering & Technology (Id: C-36640,Rajasthan
Govt. College of Engineering and Ceramic Technology 113 (Id: C-6134,West Bengal
Govt. College of Engineering and Leather Technology 112 (Id: C-6322,West Bengal
"Govt. College of Engineering and Textile Technology, Berhampur 111 (Id: C-6329",West Bengal
"Govt. College of Engineering, P.O. Parassinikadavu, Kannur (Id: C-43809",Kerala
"Govt. College of Engineering, Wayanad, P.O. Thalappuzha, Mananthavady (Id: C-43889",Kerala
"Govt. Engineering College Sundernagar, Distt Mandi (Id: C-11411",Himachal Pradesh
"Govt. Engineering College, Barton Hill, Thiruvananthapuram (Id: C-43624",Kerala
"Govt. Engineering College, BELLARY (Id: C-1425",Karnataka
"Govt. Engineering College, CHAMARAJANAGARA (Id: C-1292",Karnataka
"Govt. Engineering College, HASSAN (Id: C-1385",Karnataka
"Govt. Engineering College, HAVERI (Id: C-1309",Karnataka
"Govt. Engineering College, KARAWAR (Id: C-1314",Karnataka
"Govt. Engineering College, KUSHALANAGAR (Id: C-1274",Karnataka
"Govt. Engineering College, MANDYA (Id: C-1322",Karnataka
"Govt. Engineering College, Painavu P.O., ldukki- 685 603 (Id: C-11790",Kerala
"Govt. Engineering College, RAICHUR (Id: C-1267",Karnataka
"Govt. Engineering College, RAMANAGARA (Id: C-1328",Karnataka
"GOVT. ENGINEERING COLLEGE, WEST HILL (Id: C-8170",Kerala
"Govt. Engineering College,Bharatpur (Id: C-25246",Rajasthan
"Govt. Engineering College,Jhalawar (Id: C-25217",Rajasthan
Govt. Girls Polytechnic Bilaspur (Id: C-15590,Chhatisgarh
"Govt. Govind Ballabh Engineering College, Gurdhauri (Id: C-24676",Uttrakhand
"Govt. Mahila Engineering College,Ajmer (Id: C-25166",Rajasthan
"Govt. of Goa College of Engineering, Goa, Farmagudi, Ponda (Id: C-30821",Goa
"Govt. Polytechnic , Jashpur. (Id: C-15655",Chhatisgarh
Govt. Polytechnic Bijapur (Id: C-15599,Chhatisgarh
"Govt. Polytechnic College of Girls, Patila (Id: C-10312",Punjab
Govt. Polytechnic Gariyaband (Id: C-19114,Chhatisgarh
Govt. Polytechnic Kanker (Id: C-15675,Chhatisgarh
Govt. Polytechnic Mahasamund (Id: C-15633,Chhatisgarh
Govt. Polytechnic Raigarh (Id: C-16306,Chhatisgarh
"Govt. Polytechnic, Narayanpur (Id: C-15604",Chhatisgarh
Govt.Girls Polytechnic Jagdalpur (Id: C-16308,Chhatisgarh
"Govt.Polytechnic, Ambikapur (Id: C-15592",Chhatisgarh
"Govt.Polytechnic, Durg (Id: C-15644",Chhatisgarh
"Govt.Polytechnic, Janjgir Champa (Id: C-16633",Chhatisgarh
"Govt.Polytechnic, Kabirdham Kawardha (Id: C-15634",Chhatisgarh
"Govt.Polytechnic, Khairagarh (Id: C-15597",Chhatisgarh
"Govt.Polytechnic, Takhatpur (Id: C-15635",Chhatisgarh
"Govt.Polytechnic,Korba (Id: C-16307",Chhatisgarh
"Graffiti Institute of Fashion Technology, indore (Id: C-29513",Madhya Pradesh
Grahambell Institute of Technology & Science (Id: C-25452,Telangana
"Gramodaya Gramodaya's Shri Saibaba Institute of Engineering Research Allied Sciences, Rahata, Address: A/p.- Pimplas, Taluka: Rahata, District: Ahmednagar. (Id: C-41952",Maharashtra
"Gramodyogik Shikshan Prasarak Mandal's Maharashtra Institute of Technology, Beed Bypass Road. (Id: C-34399",Maharashtra
"Gramonnati Mandals Hari Sahasrabuddhe Information Technology Research and Management Institute, Narayanrao, Tal.Junnar, Dist.Pune 411204 (Id: C-41642",Maharashtra
"Graphic Era Institute of Technology,566/6 Bell Road Clamain Town, Dehradun (Id: C-24606",Uttrakhand
Greater Kolkata College of Engineering and Management 236 (Id: C-6185,West Bengal
"GREATER NOIDA INSTITUTE OF TECHNOLOGY (MBA INSTITUTE), GREATER NOIDA (Id: C-46256",Uttar Pradesh
"GREATER NOIDA INSTITUTE OF TECHNOLOGY (MCA), GREATER NOIDA (Id: C-46262",Uttar Pradesh
"GREATER NOIDA INSTITUTE OF TECHNOLOGY, GREATER NOIDA (Id: C-46231",Uttar Pradesh
Green Fort Engineering College (Id: C-19695,Telangana
"Green Hills Engineering College, Gandhi Gram Road, Kumarhatti, Distt Solan (Id: C-11520",Himachal Pradesh
Greentech College of Engineering for Women (Id: C-37039,Tamil Nadu
Gromodyogik Shikshan Mandal's Marathwada Institute of Technology Management College. (Id: C-34347,Maharashtra
"Group of Institutions College of Engineering, A/p. Kashti, Tal. Shrigonda,Dist.Ahmednagar (Id: C-41501",Maharashtra
GT Institute & Computer Technology (Id: C-32314,Madhya Pradesh
"Guardian Inst. Of Edu. & Technology, Alwar (Id: C-38498",Rajasthan
"Gudlavalleru Engineering College, Seshadri Rao Knowledge Village, Gudlavalleru, PIN-521356(CC-48) (Id: C-18104",Andhra Pradesh
"Guild Institutes of Mangement Education & Technology, Dhanotu, PO Mahadev, Teh. Sundernager, Distt mandi (Id: C-11381",Himachal Pradesh
GUJARAT POWER ENGINEERING & RESEARCH INSTITUTE (104) (Id: C-47845,Gujarat
Gujranwala guru Nanak Institute of Management & Technology (Id: C-10385,Punjab
"Gulzar Institute of Engg. & Technology, Khanna (Id: C-10318",Punjab
"GUNTUR ENGINEERING COLLEGE, NH-5, YANAMADALA, OPP.KATURI MEDICAL OFFICE,PRATHIPADU(md) PIN- 522019 (CC-JK) (Id: C-18124",Andhra Pradesh
"Gurdasidevi Institute of Management & Technology, Budhlada (Id: C-10345",Punjab
Gurgaon College of Engineering for Women (Id: C-28321,Haryana
"Gurgaon College of Engineering, Bilaspur-Tauru Road,Gurgaon (Id: C-28043",Haryana
"Gurgaon Institute of Technology & Mgt.Bilaspur Taurau Road, Gurgaon (Id: C-28274",Haryana
"Gurivindapalli Devanandam Mary Memorial College of Engineering & Technology for Women, Ramannapet Road, Nandigama,.PIN-521185(CC-JM (Id: C-18161",Andhra Pradesh
"Gursewa Institute of Science & Technology, Garhshankar (Id: C-31022",Punjab
Guru Arjan Dev College of Management and Technology (Id: C-10450,Punjab
"Guru Arjan Dev Institute of Management & Information Technology, GNPS Complex, Pushpanjali Enclave, Pitampura (Id: C-27905",Delhi
Guru Gobind Singh College of Engg. And Technology Talwandi sabo (Id: C-10453,Punjab
Guru Gobind Singh College of Management and Technology (Id: C-10262,Punjab
Guru Gobind Singh Information Technology and research (Id: C-10251,Punjab
